class,cleaned_text
1,rt northsidegreg favorite opieradio line far blind must suck cant ever asshole made ho8230
1,rt nostalgicmike aw yall hoes hating girl looks like dude 128514128557
1,rt notesforgirlz see bae retweet mention hoe
1,rt nrana777 girl logic say bye dont actually mean dont fucken say bye dumb bitch
1,rt nunniebabee smoke good weed bad bitch
1,rt nuteila wtf ling ling least calculate circumference threw ass circle
2,rt nyjets accept als icebucketchallenge patriots amp jimmyfallon challenge yankees mets seahawks
1,rt oyoumad hoe 8220villagebae thought cute that8217s kissed you82308221
1,rt obehi007 8220saaani obehi007 wetin happen 8221our school behaving like pussies
1,rt obeyjrock ready new year new tweet bullshit come hoe last year chill fuck
1,rt obeyjrock true ride die bitch 128175
0,rt obeyyreggie stfu hoe rt 8220tedddydgaf im proud african american proud african american im proud white racist 8230
1,rt obscurespinosa see people tweeting purge comes city bitch purge aint tour
0,rt occdissent ann coulter admits fox news america negro problem crime tcot gettingreal
2,rt ochocinco girl didnt camp overnight buy iphone 6 pee pee trash
1,rt ockfromdablock id go crazy animals like grabbed mama like aint going like bitch128548
1,rt oddfuckingtaco girl like u would probably eat pussy jasper
1,rt oddfuckingtaco damn hate bitch like argue shit
1,rt oddfuckingtaco nigga really tried save bitch lol
1,rt odotkay mothers day n 16 mins yall bitches picked yall kids yo mama house u 24hrs custody n instagram p8230
1,rt officialbskip want crazy bitch loyal af 128553
1,rt officialmckell amp ima eat pussy filthy 128525
1,rt ogkaykay yall hoes annoying 128530
1,rt ogkels brought bad bitches good weed
1,rt ohsh1t damn got bitches kanye voice
1,rt ohhdatsbrucie cant worried bout bitch cause bitch could somewhere sucking dick
1,rt ohhshedopee wont love cant love unless pussy got super powers
2,rt ohmyev crazy female cheats wrong shes every type hoe guy cheats theres justific8230
1,rt ohmyjizzitsliv youre biggest cunt know
1,rt ohuhwhoops stacys mom doesnt shit going twitter bitches
1,rt oliviadesanfoot annoying im gonna vomit annoyance bc little bitch
1,rt olmelonhead bitches acting different 128514 buuut cool 128129
1,rt olmelonhead bitches spread rumors 128520
1,rt omfgarsal hoes like im virgin
1,rt omfgarsal kim kardashian making 200 million app purchases game call dumb bitch shes damn gen8230
1,rt omfgmeezy maybe nobody likes youre bitch
1,rt omfgmeezy stole shit little niglet
1,rt ondatothershit swear yung nigga use wanna heartbreak kid rt kudabrazyy shawn micheals amp razor ramon bitches
2,rt ooxlexx cant stand around ghetto girls128134
1,rt oroozco16 8220tonymartinezz15 bitches need get life 1281751280791285248221
1,rt ortizjaylene im tall big booty bitch wtf lol 128557128557128557128514128514
1,rt ortizjaylene 220 bruno still bitch lol
1,rt ortizjaylene im loud outgoing bitch lol
1,rt ortizjunior first need pussy tonight 128525128166
2,rt osoplain soup much better enough crackers crumble make casserole
1,rt ovgenocide first fuck bitch click claim
1,rt oweesheredd tell ya business ah bitch cant trust ya
1,rt p0psson 8220iamlexj lastnight 128582127825 halloweencostume hoe thats work outfit
2,rt pwsterne gracebr92073005 theres one way skin monkey barack bushmeat obama 1dittlinger txwench
1,rt paidinfull4 8220brennonthekidd would u 128561 bitch stairs
1,rt paigelebeau1 unfortunate everyone thinks im bitch even meet chronicbitchface sorryimscary 128539128513
2,rt pambesteder wow according tweet tarascan68 obama must uncle tom
1,rt pandaapussy day clear skin day im happiest cockiest bitch alive
1,rt papichuio soul mate probably ho around corner
1,rt papigabs wheres girl could pack bowl know u hoe quit playing
1,rt papofonseca niqqas talk bitches days
1,rt patbeeh95 idoclyfe rick james aint even slap bitches hard
2,rt pattonoswalt spotted looming yellow crown tonights truedetective
2,rt paullander charlie sheen engaged porn star cant one thinking lot better
2,rt paullander yesterday caged bird sang blues rip mayaangelou
2,rt paulabruederle birds arent meant caged
1,rt paullowry42 gingerash2013 lol response bitch like pregnant
1,rt paymond legendary year rt 1stnamebravo speaking 09 years pussy phenomenal
1,rt peaceloveweed hoes want belvita
2,rt peeabut dear god make bird fly far far far away
1,rt peeper1016 preferring barefoot makes basic bitch sign get free mason jar
1,rt peidroh tell chickfila cashier thank bitch dont say pleasure
2,rt pekholt raven symones hair like im colored im american
2,rt pellucidstyles might called 5 seconds summer songs 3 minutes trash
1,rt petertrvjillo listen beautiful bitch im fuck truth
2,rt pgammo yankees draft room huge picture greg campbell message makeup looking
2,rt pgammo run differentialsmets 14 yankees 32
2,rt pgammo yankees four straight shane greene starts 7 9 speaks stability season starters emergen8230
1,rt phatsyeo215 bitches aint real 128514
1,rt philiciaaaa mcm 128525 bc tomorrows 6 months 128152 fuck everyone said wouldnt last proved bitches wrong tropicaldrew
1,rt phishlicia tropicaldrew fag miss like crazy 1285531008465039
1,rt phishlicia ocho approaching bitches
1,rt pipethefckdown people focus skin tones dating someone fucking retarded brainwashed 128076
1,rt pissyopants1 man robin thicke black tv trying get pussy back
1,rt pocahontias idc yall bitches yo
1,rt polarisclub im laughing hard lay unloyalist hos plea
2,rt politico republican rick scott reelected flgov defeating democrat charlie crist
1,rt polopowell tha bad bitches need go currensyspitta concert bham tonight 999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039999265039
2,rt popruth im little teapot short irish onedirection artist year amas emabiggestfans1d
1,rt popitfortyrick bitch said lie much bitch aint worth telling truth
1,rt popitfortyrick tbh left hoes alone 128080
1,rt possiblydana bitches spread rumors
1,rt poundmytweets wheelerkashhh 128525128525128525 gave bitches something mad
1,rt pppssshhh hatin hoes comin like im finna save aintnobread bitch u better get get
1,rt prettycha305 monkey see 128585128584monkey hoes128586
1,rt prettychels hate dumb bitch
1,rt prettygrlrocky pussy pussy
1,rt prettykells 8220100046729 leelucas prettykells bitch didnt feed asked buy burger 1285141285141281288221128514128514128514128514128514128514128514 lmfaoooooo 8230
1,rt prettykells 8220100046729 leelucas bitch coming
1,rt prettykells 8220100046729 thats fucked bitch fw talk hoes claim dont fw 128080 funny82218252650398252650398230
1,rt prettykells 8220leelucas 100046729 prettykells lol bitch run ya bands know im dumb8221i hate broke bitch hate em
1,rt prettyne bitches fail realize niggas dont really moving 9995 still fucking bitch 8252650398230
1,rt prettytreazure detroitplayer 1stnamebravo hey dont call bitch 128074
1,rt prime13time words jac cant save every hoe got let hurt
1,rt prime3time woodchuck20 get hoes lol
1,rt pringlezxii dont message number tell text im bitch lol
1,rt profailure favorite childhood memory mom found stash 30 xanax slightly less bitch exactly one 8230
2,rt prolongshop led christmas decor lights 10m 33ft 100 led fairy string light outdoorindoor
2,rt proofgelato sweet treat lunch today raspberry gelato ginjuice sorbet amp brownie gelato gelatocart thursday cant wait
1,rt psjohnson23 problem retard liberals think supply amp demand means supply everything demand votingmatters
1,rt pterosaur nick jonas hoe squeezing dick nick jonas gonna leaked nudes nick jonas less role model
1,rt pumpkinheaddd 128530 hoes acting like getting fucked amp sucking dick 128080 aint saying nothing 128520
1,rt que know u dawg hoes bck style
1,rt quecaine white bitches love cocaine
1,rt queenallyssa man call bitch yall arguing dont think really bitch actin like one
1,rt queenalyzee aint friends hoe
1,rt queencnt 8220100d 90 niggas goofy act like bitches8221 aint lyin
1,rt queenthottiex3 proud mahanain 9825 still hoe tho
1,rt quirkisms jeter arod class trash
0,rt rachaelgoss wants chill campus w amp throw bibles bitches taking walk shame1006710068
2,rt radiomaru nerds cool get really judgey nerds passionate things arent passionate abo
2,rt radiotouren duchess cambridge present first yellow jersey tdf
1,rt raejeanhightowe 8220swuuthegod stop 9995 playin bitch 128589 know im mvp 1279421285268221
1,rt raeleenehoe hate bitch know dont fuck amp really trying talk like cool nahh bitch foh dont 8230
1,rt raiderlevel like dont go raider games ghetto people get jumped lmao like well shit sound lik8230
1,rt randomshxt need dick suckedfuck 1 bitch need 999665039 sluts
1,rt randycaliboi hear ugly bitch talk another ugly bitch 128528
1,rt randypop84 u bitches aint paying billsso fuck
2,rt rappersaid joey bada said traded nikes new mic guess safe say sold soles new life http8230
1,rt rappersaid tupac said aint killer dont push revenge sweetest joy next getting pussy
1,rt rappersaid tyler creator said rape pregnant bitch tell friends threesome
1,rt rarebreedkena shoutout ogmaco bitch guessed remix shit 128293128293128293
1,rt rasheedwavy vivalakristia bein bitch
1,rt rbomem vivabased broke even though obama working bitch got something
2,rt rcooley123 bill maher mocks gullible america missing real enemy
1,rt realistillest 8220187xo run niggah ill lose fight8221
0,rt realistillest mine 128513128588128076 rt 8220187xo niggah triggatre123 1280768221
1,rt realjonathanp bible rt macktology101 hoe already got new years eve plans
1,rt rebecca7054 8220caitlinbartlett yeah bitches
1,rt rebelganja 82201bookieg idk love skinny girls8221 got good pussy 9994
1,rt rebelliousmidy wheelerkashhh lol oh godddddd bitch really coming amp late gon lls
1,rt rebelliousmidy ugly bitches definitely disguste 128534 ewww yuck
1,rt redbonejasssy said got many hoes
1,rt redemptionzayn inhale white exhale nigger
2,rt reidk97 flappy bird dusty
1,rt relatabie hate people ask 8220who tryna look good for8221 bitch bye
1,rt relatabowl bad bitches
1,rt rellyonsmash shoot em shit cool gimme shit play front bitches niggagimme jiggy shit ca
2,rt renegadecut video renegade cut snowpiercer 8212 analysis bong joonho8217s scifi action film topics include
2,rt renz360 got 5 20 slots sole sauce early birds today use 8220save208221 checkout
2,rt renz360 got receipt ink soles problem
1,rt reshell 1inkkofrosess ears look good 128525128525128525128525128540128541128513 hoe yo background
1,rt reshell keshun like aint nothing cut bitch nawl aint 128557128514128514
2,rt rhythmixx 8220aliyahgrubb kanye west costume mock race8221 girl hate kanye human costume but8230
1,rt rhythmixx weyheymariam jaymcnuggets thats drive bitch
1,rt rizkybiznezz joseline audience mad bitch
2,rt richiesuavee 8220viridoesitt kevin hart make funny faces curriculum kinda trash8221 curriculum 128514128514128514
2,rt rickygervais great day lovely fellow apes
2,rt rickygervais humans genetically closer chimps chimps gorillas apes great day clever twe8230
1,rt rickygervais jesus loves everyone else thinks youre right cunt
1,rt rightinthe pussy
2,rt rightwingertoo uh oh california solar plant fries thousands birds midflight hot air
1,rt rihanna aint got typebad bitches thing like
1,rt rihanna lifes bitch thats love know
2,rt ripienaar fox news presenters mock female pilot took part campaign isis wtf
1,rt ripstephanie let shirt go bitch aeropostale wtf wrong 128514128557128514
1,rt rollyup23 deep pussy 128514
1,rt roachnigga 8220xiaobiniimessy cant believe actually killed cockroach8221 smh bitch probably nigga eduardo
1,rt roachnigga yall niggas think hang around crib nothing bitch getting bread
1,rt robdelaney girl wanna rip dick throw pussy
1,rt robdelaney put pants one leg time like guys eat plussize model8217s pussy helicopter
1,rt robert4709 u finger bad light skin bitch
2,rt robertbevan77 like walking dead less carl talking birds zombie attack
1,rt rockiefresh ya chick always getting wit bitches u gotta tell shit ain8217t fly it8217s costly
1,rt rod4short bitch must 2790 amp related jesus thebsharp gpa legacy rt thelion bitch get
1,rt rodill niggas passing good girls hoes
1,rt rollieghost 8220vivalajayxoxo women would put little love long man moneygross8221 bitches broke abus8230
2,rt ronele getting ready nevada hump day nevadamuseum real live camels ostriches zebras oh virginiacity nevadahumpday 8230
1,rt roryscovel surprising big pussy hulk bravschi
1,rt roseshayna1 never cared another bitch saw know
1,rt rosestokoe bitch makes bitch look like precious 128109128111128150128571 thebooty ohgawd bae
1,rt ruckinandrew bitch death grip niggas balls smh
2,rt runofplay im confused martins indi drew yellow card didnt see steal tank brazilian army open fire 8230
2,rt russnelligan karynpolito declares victory introducing next governor charlie baker charlieforgov wcvb
2,rt russnelligan final debate cleanup journalists sure know trash lobby wcvbpoli wcvb
1,rt rustymk2 fucking charge even juvenile call michaelbrown thug point say nigger cuz 8230
2,rt ryancommakerry think time bring drunken monkey
1,rt ryancruz 82201waynostra jus dont faithful cus u never kno bitch lmao8221128514128514128514128128128128128128128553128553128514128514128128128128128128128514128553128128128128128128128514128514128128128128128128128514128514128553
2,rt ryancruz travis always tl ghetto 128514128514
1,rt ryancruz want stamp bitches saying anything 128564
2,rt ryandolan123 people say coloured
1,rt ryannotsheckler shit break lose good girl guess need bad bitch come around make
